,active_1.0,addresscat_2.0,addresscat_3.0,addresscat_4.0,addresscat_5.0,agecat_3.0,agecat_4.0,agecat_5.0,agecat_6.0,bfast_2.0,bfast_3.0,birthmonth_August,birthmonth_December,birthmonth_February,birthmonth_January,birthmonth_July,birthmonth_June,birthmonth_March,birthmonth_May,birthmonth_November,birthmonth_October,birthmonth_September,callcard_1.0,callid_1.0,callwait_1.0,carbought_0.0,carbought_1.0,carbuy_1.0,carcatvalue_1.0,carcatvalue_2.0,carcatvalue_3.0,card2_2.0,card2_3.0,card2_4.0,card2_5.0,card2benefit_2.0,card2benefit_3.0,card2benefit_4.0,card2fee_1.0,card2spent,card2tenurecat_2.0,card2tenurecat_3.0,card2tenurecat_4.0,card2tenurecat_5.0,card2type_2.0,card2type_3.0,card2type_4.0,card_2.0,card_3.0,card_4.0,card_5.0,cardbenefit_2.0,cardbenefit_3.0,cardbenefit_4.0,cardfee_1.0,cardmon,cardspent,cardten,cardtype_2.0,cardtype_3.0,cardtype_4.0,carown_0.0,carown_1.0,cars_1.0,cars_2.0,cars_3.0,cars_4.0,cars_5.0,cars_6.0,cartype_0.0,cartype_1.0,carvalue,churn_1.0,commutebike_1.0,commutebus_1.0,commutecar_1.0,commutecarpool_1.0,commutecat_2.0,commutecat_3.0,commutecat_4.0,commutecat_5.0,commutemotorcycle_1.0,commutenonmotor_1.0,commutepublic_1.0,commuterail_1.0,commutetime,commutewalk_1.0,confer_1.0,debtinc,default_1.0,ebill_1.0,edcat_2.0,edcat_3.0,edcat_4.0,edcat_5.0,empcat_2.0,empcat_3.0,empcat_4.0,empcat_5.0,employ,equip_1.0,equipten,forward_1.0,gender_1.0,homeown_1.0,hometype_2.0,hometype_3.0,hometype_4.0,hourstv,inccat_2.0,inccat_3.0,inccat_4.0,inccat_5.0,income,internet_1.0,internet_2.0,internet_3.0,internet_4.0,jobcat_2.0,jobcat_3.0,jobcat_4.0,jobcat_5.0,jobcat_6.0,jobsat_2.0,jobsat_3.0,jobsat_4.0,jobsat_5.0,lnlongmon,lnothdebt,longmon,multline_1.0,news_1.0,othdebt,owncd_1.0,owndvd_1.0,ownfax_1.0,owngame_1.0,ownipod_1.0,ownpc_1.0,ownpda_1.0,owntv_1.0,ownvcr_1.0,pager_1.0,pets,pets_birds_1.0,pets_birds_2.0,pets_birds_3.0,pets_birds_4.0,pets_cats_1.0,pets_cats_2.0,pets_cats_3.0,pets_cats_4.0,pets_dogs_1.0,pets_dogs_2.0,pets_dogs_3.0,pets_dogs_4.0,pets_freshfish_1.0,pets_freshfish_10.0,pets_freshfish_11.0,pets_freshfish_12.0,pets_freshfish_2.0,pets_freshfish_3.0,pets_freshfish_4.0,pets_freshfish_5.0,pets_freshfish_6.0,pets_freshfish_7.0,pets_freshfish_8.0,pets_freshfish_9.0,pets_reptiles_1.0,pets_reptiles_2.0,pets_reptiles_3.0,pets_small_1.0,pets_small_2.0,pets_small_3.0,pets_small_4.0,polcontrib_1.0,polparty_1.0,polview_2.0,polview_3.0,polview_4.0,polview_5.0,polview_6.0,polview_7.0,reason_2.0,reason_3.0,reason_4.0,reason_9.0,region_2.0,region_3.0,region_4.0,region_5.0,reside_2.0,reside_3.0,reside_4.0,reside_5.0,reside_6.0,reside_7.0,response_01_1.0,response_02_1.0,response_03_1.0,retire_1.0,spousedcat_1.0,spousedcat_2.0,spousedcat_3.0,spousedcat_4.0,spousedcat_5.0,telecommute_1.0,tollfree_1.0,tollmon,tollten,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,union_1.0,voice_1.0,vote_1.0,wireless_1.0,wiremon,wireten
21,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,79.54,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,15.25,267.71,840.0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.7,1,0,0,1,0,0,0,0,0,0,0,0,0,29.0,0,1,9.3,0,0,0,0,1,0,1,0,0,0,2.0,0,0.0,0,0,0,1,0,0,21.0,1,0,0,0,28.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.66,0.34,14.25,1,0,1.41,1,1,0,1,0,1,0,1,1,1,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,23.5,1366.65,0,0,1,0,1,0,1,0,0.0,0.0
22,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,63.63,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,11.5,245.03,675.0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.8,0,0,1,1,0,0,1,0,0,0,0,0,0,25.0,0,0,21.5,0,0,1,0,0,0,0,0,0,1,18.0,1,1790.8,0,0,1,0,1,0,13.0,0,0,0,0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.12,0.7,8.35,0,0,2.01,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
23,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,187.47,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,10.5,556.61,380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,29.0,0,1,15.7,1,1,0,0,0,0,1,0,0,0,2.0,1,1663.95,1,0,0,1,0,0,21.0,1,0,0,0,29.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.57,0.21,13.1,1,1,1.23,1,1,0,1,1,1,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.5,1028.1,0,0,1,0,1,1,0,1,31.5,1199.2
24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,245.14,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,24.5,453.74,140.0,0,0,1,0,1,0,1,0,0,0,0,1,0,49.2,0,0,1,1,0,0,0,0,0,0,0,0,1,32.0,0,1,11.3,0,0,1,0,0,0,1,0,0,0,5.0,0,0.0,1,0,1,0,0,0,31.0,0,0,0,1,130.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.62,2.3,1.85,0,0,10.0,1,1,0,0,1,1,0,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.25,93.0,0,1,0,0,0,0,1,0,0.0,0.0
25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,80.44,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10.0,212.67,595.0,1,0,0,0,1,1,0,0,0,0,0,0,1,22.8,0,0,1,1,0,0,0,0,0,0,0,0,0,27.0,1,1,14.8,0,1,1,0,0,0,0,0,0,1,28.0,1,2874.15,1,1,0,1,0,0,22.0,0,1,0,0,69.0,0,1,0,0,0,1,0,0,0,0,1,0,0,3.24,2.2,25.45,1,1,9.05,1,1,0,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,17.75,1031.4,0,1,0,0,0,1,0,1,53.2,3245.6
26,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,101.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.5,447.67,145.0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.8,1,0,0,1,0,0,0,0,0,0,0,0,0,27.0,0,0,11.7,1,1,0,1,0,0,0,0,0,0,0.0,1,728.55,0,1,0,1,0,0,17.0,0,0,0,0,24.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.76,0.41,5.8,1,0,1.51,1,1,1,1,1,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0
27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.55,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,279.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,14.0,1,0,14.0,1,0,0,0,1,0,0,0,0,0,1.0,1,172.75,0,1,1,0,0,0,13.0,1,0,0,0,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.37,0.98,3.95,0,0,2.67,1,1,0,1,1,0,0,1,1,0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0
28,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,107.06,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,40.75,194.95,2865.0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.1,0,0,1,1,0,0,0,0,0,0,0,0,1,21.0,0,0,10.2,0,0,0,1,0,0,0,0,0,1,26.0,0,0.0,0,1,1,0,0,1,23.0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.18,-0.14,65.20100000000004,1,1,0.87,1,1,0,0,0,0,0,1,1,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,58.752500000000055,3977.270500000003,0,0,0,0,0,0,0,0,0.0,0.0
29,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,178.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.97,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,13.1,0,0,0,1,0,0,0,0,0,1,0,0,0,24.0,0,0,15.5,0,0,0,0,1,0,1,0,0,0,3.0,0,0.0,0,0,1,0,1,0,15.0,1,0,0,0,30.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9,1.44,6.7,0,0,4.24,1,1,0,1,1,1,0,1,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,1,0,0.0,0.0
30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,71.41,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,22.25,394.02,1000.0,0,0,1,0,1,0,0,0,1,0,0,1,0,35.0,0,0,1,1,1,0,0,0,0,0,1,0,0,25.0,0,1,6.5,0,0,1,0,0,0,0,0,0,1,23.0,0,0.0,1,0,1,0,1,0,25.0,0,0,1,0,80.0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.51,1.64,12.25,0,1,5.17,1,1,0,1,0,1,0,1,1,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0
31,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,44.52,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,28.5,112.47,2090.0,1,0,0,0,1,0,1,0,0,0,0,1,0,25.2,0,0,1,1,1,0,0,0,0,0,0,0,0,26.0,0,0,7.8,0,1,0,0,1,0,0,0,1,0,13.0,1,3679.4575,1,1,0,1,0,0,20.0,0,1,0,0,51.0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.59,1.02,36.35,1,1,2.77,1,1,1,1,1,1,0,1,1,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,51.25,3624.85,1,0,0,0,0,1,0,1,55.8,3819.5
32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,101.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30.0,342.17,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,15.0,0,1,2.8,0,0,0,0,0,0,1,0,0,0,4.0,0,0.0,1,1,0,1,0,0,29.0,1,0,0,0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7,-0.55,5.5,0,0,0.58,0,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.75,52.6,0,0,0,0,1,0,0,0,0.0,0.0
33,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,73.22,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,381.14,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,8.2,0,0,0,1,0,0,0,0,0,0,0,0,0,23.0,0,0,8.2,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,30.0,0,0,0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.06,0.22,7.85,0,0,1.24,0,0,0,1,0,0,0,1,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.0,0.0
34,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,198.77,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,22.25,445.9,790.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,23.0,1,1,9.9,0,1,0,0,0,1,0,0,1,0,11.0,1,1693.6,1,0,1,0,0,0,10.0,0,0,0,1,141.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.22,1.47,3.4,1,0,4.37,1,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,29.0,1042.4,0,1,0,0,0,1,1,1,61.25,2209.2
35,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,305.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,461.15,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,21.2,0,0,1,1,0,0,0,0,0,0,1,0,0,26.0,1,0,8.3,1,1,1,0,0,0,1,0,0,0,5.0,1,1123.6,0,0,0,1,0,0,29.0,1,0,0,0,45.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.91,1.05,6.75,1,0,2.85,1,1,0,1,1,1,0,1,1,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,0.0
36,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,558.23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28.25,416.12,1885.0,0,0,1,0,1,1,0,0,0,0,0,0,1,78.1,0,0,0,0,1,0,0,1,0,0,0,0,0,21.0,1,0,13.7,0,1,0,0,0,1,0,0,0,1,17.0,1,2973.0,0,0,1,0,0,0,22.0,0,0,0,1,137.0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.09,2.74,22.05,1,1,15.47,1,1,0,1,1,1,0,1,1,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,36.45,2475.25
37,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,65.47,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,14.0,197.27,640.0,0,1,0,0,1,1,0,0,0,0,0,1,0,4.9,0,0,1,0,0,0,1,0,0,0,0,1,1,24.0,0,1,2.4,0,0,0,0,0,0,1,0,0,0,2.0,0,0.0,1,0,0,1,0,0,21.0,0,0,0,0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.99,-1.6,19.8,0,1,0.2,1,0,0,0,0,1,0,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24.75,1058.0,1,0,0,0,0,0,0,0,0.0,0.0
38,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,21.39,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0.0,78.22,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,33.9,1,0,1,0,0,0,1,0,0,0,0,0,1,19.0,1,0,9.2,0,1,0,0,0,1,1,0,0,0,3.0,1,1740.25,0,1,1,0,0,0,22.0,0,1,0,0,73.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.95,1.66,7.0,1,0,5.28,1,1,1,1,1,1,1,1,1,1,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19.5,598.55,0,1,0,0,1,1,1,1,62.3,1879.25
39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,155.47,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,9.0,283.59,330.0,1,0,0,0,1,1,0,0,0,0,0,1,0,36.2,0,0,0,1,1,0,0,0,0,0,0,0,0,16.0,0,1,6.0,0,0,1,0,0,0,0,0,1,0,15.0,0,0.0,1,1,0,1,0,0,13.0,0,1,0,0,63.0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.56,1.16,13.0,0,0,3.19,1,1,1,1,1,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.25,775.6,0,0,0,0,0,0,0,1,19.35,764.35
40,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,63.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42.0,501.11,2060.0,0,0,0,0,1,0,1,0,0,0,0,1,0,31.8,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,0,1,5.1,0,0,1,0,0,0,0,1,0,0,10.0,0,0.0,1,1,1,0,0,0,29.0,0,1,0,0,50.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.23,0.38,9.3,0,1,1.46,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.5,2663.3,1,0,0,0,0,1,0,0,0.0,0.0
41,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,166.43,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26.5,391.97,1150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.0,1,0,10.5,1,0,1,0,0,0,0,0,0,0,1.0,1,1319.5,0,0,0,1,0,0,22.0,0,1,0,0,50.0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.67,1.39,14.45,1,1,4.03,1,1,0,1,0,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,1,1,0,0.0,0.0
42,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,227.41,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10.75,163.72,295.0,0,1,0,0,1,0,1,0,0,0,0,1,0,15.8,0,0,1,0,1,0,1,0,0,0,0,0,0,34.0,0,0,9.8,0,0,0,0,0,0,0,0,0,1,30.0,0,0.0,0,0,0,0,1,0,20.0,1,0,0,0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.61,0.1,5.0,0,1,1.11,1,1,0,0,0,0,0,1,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0,0.0
43,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,83.11,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,15.75,268.09,345.0,0,1,0,0,1,0,1,0,0,0,0,1,0,9.3,0,0,0,1,1,0,0,0,0,0,0,0,0,23.0,0,1,18.7,1,0,0,0,0,0,1,0,0,0,2.0,0,0.0,1,1,1,0,1,0,28.0,0,0,0,0,23.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.87,0.81,6.5,0,0,2.25,1,1,0,0,0,1,0,1,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,34.75,763.75,0,0,0,0,0,0,0,1,19.7,387.9
44,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,136.67,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13.75,333.68,290.0,0,0,0,0,1,1,0,0,0,0,0,0,1,46.1,1,0,0,0,1,1,0,0,0,0,0,0,0,22.0,0,0,2.2,0,1,0,0,1,0,0,0,0,0,1.0,1,516.3,0,0,0,1,0,0,19.0,0,0,1,0,75.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.82,0.44,6.15,0,0,1.55,1,1,0,0,1,1,0,1,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0
45,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,163.55,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,453.52,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,13.8,0,0,1,0,0,0,1,0,0,0,0,0,0,20.0,1,0,3.3,0,0,0,0,0,0,0,0,1,0,11.0,0,0.0,0,0,1,0,1,0,12.0,1,0,0,0,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.46,-0.64,4.3,0,0,0.53,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22.5,368.3,0,0,0,0,0,0,0,0,0.0,0.0
